sku,slug,model,category,parameter,value,unit,notes,url,updated
КОН-BX_5A4WIFI-518,bx-5a4wifi,BX 5A4WIFI,Контроллеры BX-5x,Антенна:,2.4 Ггц,,,http://onbon.ru/product/controllers-bx5/bx-5a4wifi,2026-03-28 15:52:26
КОН-BX_5A4WIFI-456,bx-5a4wifi,BX 5A4WIFI,Контроллеры BX-5x,Количество рядов и тип хаба:,1 разъем 50PIN,,,http://onbon.ru/product/controllers-bx5/bx-5a4wifi,2026-03-28 15:52:26
КОН-BX_5A4WIFI-456,bx-5a4wifi,BX 5A4WIFI,Контроллеры BX-5x,Количество рядов и тип хаба:,4 разъема T12; 2 разъема T08,,,http://onbon.ru/product/controllers-bx5/bx-5a4wifi,2026-03-28 15:52:26
КОН-BX_5A4WIFI-433,bx-5a4wifi,BX 5A4WIFI,Контроллеры BX-5x,Максимальная мощность:,"≤ 2,5 Вт",W,,http://onbon.ru/product/controllers-bx5/bx-5a4wifi,2026-03-28 15:52:26
КОН-BX_5A4WIFI-433,bx-5a4wifi,BX 5A4WIFI,Контроллеры BX-5x,Максимальная мощность:,≤2 Вт,W,,http://onbon.ru/product/controllers-bx5/bx-5a4wifi,2026-03-28 15:52:26
КОН-BX_5A4WIFI-433,bx-5a4wifi,BX 5A4WIFI,Контроллеры BX-5x,Максимальная мощность:,≤1.8 Вт,W,,http://onbon.ru/product/controllers-bx5/bx-5a4wifi,2026-03-28 15:52:26
КОН-BX_5A4WIFI-224,bx-5a4wifi,BX 5A4WIFI,Контроллеры BX-5x,Напряжение:,5V,V,3.5V~6V,http://onbon.ru/product/controllers-bx5/bx-5a4wifi,2026-03-28 15:52:26
КОН-BX_5A4WIFI-224,bx-5a4wifi,BX 5A4WIFI,Контроллеры BX-5x,Напряжение:,5V,V,4.5V~6V,http://onbon.ru/product/controllers-bx5/bx-5a4wifi,2026-03-28 15:52:26
КОН-BX_5A4WIFI-232,bx-5a4wifi,BX 5A4WIFI,Контроллеры BX-5x,Память:,2 Mb,,,http://onbon.ru/product/controllers-bx5/bx-5a4wifi,2026-03-28 15:52:26
КОН-BX_5A4WIFI-920,bx-5a4wifi,BX 5A4WIFI,Контроллеры BX-5x,Площадь управления:,Один цвет 512*256,,,http://onbon.ru/product/controllers-bx5/bx-5a4wifi,2026-03-28 15:52:26
КОН-BX_5A4WIFI-920,bx-5a4wifi,BX 5A4WIFI,Контроллеры BX-5x,Площадь управления:,Один цвет 2048*16 1024*32 672*48 512*64; Два цвета 1024*16 512*32 336*48 256*64,,,http://onbon.ru/product/controllers-bx5/bx-5a4wifi,2026-03-28 15:52:26
КОН-BX_5A4WIFI-920,bx-5a4wifi,BX 5A4WIFI,Контроллеры BX-5x,Площадь управления:,Один цвет 3200*16 3200*32 2688*48 2048*64; Два цвета 3200*16 2048*32 1344*48 1024*64,,,http://onbon.ru/product/controllers-bx5/bx-5a4wifi,2026-03-28 15:52:26
КОН-BX_5A4WIFI-920,bx-5a4wifi,BX 5A4WIFI,Контроллеры BX-5x,Площадь управления:,Один цвет 1024*16 512*32; Два цвета 512*16 256*32,,,http://onbon.ru/product/controllers-bx5/bx-5a4wifi,2026-03-28 15:52:26
КОН-BX_5A4WIFI-558,bx-5a4wifi,BX 5A4WIFI,Контроллеры BX-5x,Поддержка датчиков:,"Температура, Температура и влажность, ИК",,,http://onbon.ru/product/controllers-bx5/bx-5a4wifi,2026-03-28 15:52:26
КОН-BX_5A4WIFI-942,bx-5a4wifi,BX 5A4WIFI,Контроллеры BX-5x,Режим соединения:,"RS-232, RS-485 (опция), Wi-Fi +",W,"TCP/IP/UDP, Ethernet 100 М",http://onbon.ru/product/controllers-bx5/bx-5a4wifi,2026-03-28 15:52:26
КОН-BX_5A4WIFI-942,bx-5a4wifi,BX 5A4WIFI,Контроллеры BX-5x,Режим соединения:,USB,,,http://onbon.ru/product/controllers-bx5/bx-5a4wifi,2026-03-28 15:52:26
КОН-BX_5A4WIFI-942,bx-5a4wifi,BX 5A4WIFI,Контроллеры BX-5x,Режим соединения:,Ethernet,,,http://onbon.ru/product/controllers-bx5/bx-5a4wifi,2026-03-28 15:52:26
КОН-BX_5A4WIFI-495,bx-5a4wifi,BX 5A4WIFI,Контроллеры BX-5x,Тип поддерживаемых модулей:,Все монохромные и двухцветные,,,http://onbon.ru/product/controllers-bx5/bx-5a4wifi,2026-03-28 15:52:26
